wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5f825907d338b948c4e69153,내가 좋아하는 인플루언서가 하는 이벤트에 당첨됐어.,happiness,neutral,0,happiness,2,sadness,1,happiness,1,happiness,1,35,female
5f82591ad338b948c4e69154,나는 한 명 뽑는 거였어.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,35,female
5f82592c111dfd48d40fdaf2,물은 너무 마음에 들어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,1,35,female
5f82593bd338b948c4e69155,좋아 한 번 보여줄게.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,35,female
5f825997d338b948c4e69156,해피가 갑자기 목줄을 끊고 달아났어.,surprise,neutral,0,surprise,2,sadness,1,fear,1,surprise,2,35,female
5f8259a8f8fac448cc0a6914,아무 일도 없긴 했는데 너무 놀랬지!,surprise,surprise,2,surprise,2,sadness,1,disgust,1,surprise,2,35,female
5f8259b9111dfd48d40fdaf3,아무일도 없었어.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,neutral,0,35,female
5f825a15f8fac448cc0a6917,나 축하해줘. 기분 좋은 일이 있어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,neutral,0,35,female
5f825a45f8fac448cc0a6918,쌍수는 아니고 그냥 했어.,happiness,neutral,0,happiness,2,sadness,1,happiness,1,sadness,1,35,female
5f825a589e04b149046cc5d1,너무너무 좋았어.,happiness,happiness,2,happiness,2,sadness,1,happiness,1,happiness,1,35,female
5f825ab7d338b948c4e6915a,요즘 주식을 시작했는데.,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,2,35,female
5f825ac6d338b948c4e6915b,단톡방 지인이 권유해서 시작했지.,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,1,35,female
5f825ad89e04b149046cc5d2,코로나 관련 주식이야. ,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,1,35,female
5f825afcf8fac448cc0a691a,나도 그래 볼 생각이야. 기다릴 거야.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,neutral,0,35,female
5f825b53d338b948c4e6915e,청소를 아무리 해도 깨끗해지지가 않아.,angry,disgust,2,angry,2,sadness,1,disgust,1,angry,1,35,female
5f825b78111dfd48d40fdaf7,할 수 없지 뭐. 그냥 해야지.,angry,sadness,2,angry,2,sadness,1,disgust,1,sadness,2,35,female
5f825beef8fac448cc0a691d,쓰레기 통에서 역겨운 냄새가 나고 있어.,disgust,disgust,2,disgust,2,disgust,1,disgust,1,disgust,2,35,female
5f825bfe9e04b149046cc5d3,모르겠어. 뭐가 썩고 있는 것 같애.,disgust,disgust,2,disgust,2,disgust,1,disgust,1,disgust,2,35,female
5f825c349e04b149046cc5d4,할 수 없지 뭐. 내가 힘 내야지.,disgust,sadness,2,sadness,1,sadness,1,disgust,1,sadness,1,35,female
5f826f00f8fac448cc0a691f,ㅇ,happiness,happiness,2,happiness,2,happiness,1,happiness,2,happiness,2,46,female
5f826f2ef8fac448cc0a6920,모든 것이 다 끝났으니까 기분 좋게 신나는 음악을 듣는 것도 좋을 것 같아.,happiness,happiness,2,happiness,1,happiness,1,happiness,1,happiness,2,46,female
5f826f4a9e04b149046cc5d5,프로젝트를 하느라고 한 달 동안 친구들을 못 만났는데 간만에 만나는 약속을 잡아봐야겠어.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,2,46,female
5f826f6bf8fac448cc0a6921,너의 말대로 오랜만에 여행을 가보는 것도 생각해 볼게.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,neutral,0,46,female
5f826fc7111dfd48d40fdafc,어 짜장면에서 벌레가 나왔어.,disgust,disgust,2,angry,2,disgust,1,disgust,1,disgust,2,46,female
5f826fdbd338b948c4e69163,그러니까. 나 짜장면에서 벌레 나온 적 처음이야. 너무 더러워.,disgust,disgust,2,angry,2,disgust,1,disgust,2,disgust,2,46,female
5f826fef9e04b149046cc5d6,그래? 그럼 바로 사진 찍어놓을게.,disgust,neutral,0,angry,1,sadness,1,angry,1,disgust,1,46,female
5f827007f8fac448cc0a6922,지금 바로 전화해서 짜장면에서 벌레가 나왔다고 이야기해 해봐야겠어.,disgust,neutral,0,angry,2,sadness,1,angry,1,disgust,1,46,female
5f82701fd338b948c4e69164,벌레가 나온 짜장면을 사진 찍어놨으니까 증거는 확실하지 않나?,disgust,neutral,0,angry,1,sadness,1,angry,1,neutral,0,46,female
5f827105111dfd48d40fdaff,나 갇히게 된 것 같아!,fear,fear,2,fear,2,sadness,1,fear,1,fear,2,46,female
5f8271179e04b149046cc5d8,나 혼자 집 안에 갇히게 되었어!,fear,sadness,2,fear,2,sadness,1,fear,1,fear,2,46,female
5f8271449e04b149046cc5d9,혼자 집 안에 갇혀 있으니까 너무 무섭고 두려워.,fear,fear,2,fear,2,sadness,1,fear,1,fear,2,46,female
5f8271d3d338b948c4e6916d,헐. 나 이벤트에 당첨되었어.,happiness,surprise,2,happiness,2,happiness,1,surprise,1,happiness,2,46,female
5f8271e59e04b149046cc5db,내가 너무나 좋아하는 인플루언서가 진행하는 이벤트에 당첨 되었어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f8271fbf8fac448cc0a6923,"당첨자는 한 명 뽑는 거였는데, 내가 당첨되었어.",happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f82722ef8fac448cc0a6924,그래. 니가 보고싶다고 하니까 나중에 당첨 선물 보여줄게.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,46,female
5f8272ad111dfd48d40fdb03,아니 아까 해피를 산책시키다가 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,1,happiness,1,surprise,2,46,female
5f8272bed338b948c4e69171,갑자기 해피의 목줄이 끊어져서 해피가 막 도망 갔어.,surprise,neutral,0,surprise,2,sadness,1,disgust,1,fear,2,46,female
5f8272d59e04b149046cc5dd,내가 얼른 뒤 따라가서 해피를 안고 왔기 때문에 아무 일도 안 생겼어.,surprise,neutral,0,surprise,2,sadness,1,neutral,0,fear,1,46,female
5f82730b9e04b149046cc5df,"아까는 엄청 놀랐는데, 집에서 쉬고 났더니 마음이 진정되었어.",surprise,neutral,0,surprise,1,sadness,1,neutral,0,fear,1,46,female
5f827362f8fac448cc0a6927,나 축하해줘. 기분 좋은 일이 생겼어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f827375f8fac448cc0a6928,내가 10킬로미터 마라톤 대회에 출전해서 예전의 내 기록을 훨씬 갱신했어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f82738dd338b948c4e69172,달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 출전하고 있어.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f8273a8d338b948c4e69173,달리는 동안에는 너무 지치고 힘들었는데 결승선을 통과한 순간 기분이 엄청 좋았어!,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f8273c5d338b948c4e69174,함께 달리는 크루가 있어서 내가 힘들고 지칠때 큰 힘이 되어줬어.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,2,46,female
5f827436d338b948c4e69175,화장실은 아무리 청소를 해도 곰팡이가 안 없어져.,angry,disgust,2,angry,2,sadness,1,disgust,1,sadness,2,46,female
5f82744e111dfd48d40fdb04,나도 너처럼 생각해서 매일 청소를 하는데 곰팡이가 안 없어져.,angry,disgust,2,angry,2,sadness,1,disgust,1,sadness,2,46,female
5f8274689e04b149046cc5e3,장마철이라서 습기가 많아지면서 곰팡이가 계속 생기니까 자꾸 신경이 쓰여.,angry,disgust,2,angry,2,sadness,1,disgust,1,sadness,2,46,female
5f827482d338b948c4e69176,곰팡이 제거제가 효과가 있을까?,angry,surprise,2,angry,2,sadness,1,disgust,1,sadness,2,46,female
5f827499111dfd48d40fdb05,곰팡이 제거제가 효과가 있다고 하니까 나 구매 한 번 해볼래.,angry,neutral,0,angry,2,sadness,1,disgust,1,sadness,2,46,female
5f8274f8d338b948c4e69178,쓰레기통에서 역겨운 냄새가 나고있어.,disgust,disgust,2,disgust,2,disgust,1,disgust,1,disgust,2,46,female
5f82750ad338b948c4e69179,아무래도 내가 음식물 쓰레기를 버렸는데 그게 상해서 그런 것 같아. ,disgust,disgust,2,disgust,2,sadness,1,disgust,1,sadness,2,46,female
5f827521111dfd48d40fdb07,냄새가 너무 심해서 버리려고 지금 밖에다 내놨어.,disgust,disgust,2,disgust,2,sadness,1,disgust,1,sadness,2,46,female
5f827535d338b948c4e6917a,고약한 냄새를 방향제로 처리하는 게 가장 좋을 거 같아.,disgust,disgust,2,disgust,1,sadness,1,disgust,1,sadness,2,46,female
5f82754ff8fac448cc0a6929,내가 쓰레기를 함부로 버려서 생긴 일이니까 힘들어도 얼른 치워야지.,disgust,sadness,2,disgust,1,sadness,1,disgust,1,sadness,2,46,female
5f8275b19e04b149046cc5e6,나 요즘 주식을 시작하게 됐어.,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,2,46,female
5f8275c3f8fac448cc0a692a,단톡방에서 아는 지인이 주식으로 돈을 벌었다고 주식을 추천해줬어.,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,2,46,female
5f8275dbf8fac448cc0a692b,"주식을 추천해준 지인이 전자 종목이 좋다고 해서, 전자 종목을 구입했어.",sadness,neutral,0,happiness,1,sadness,1,sadness,1,sadness,2,46,female
5f8275f59e04b149046cc5e7,시간이 지나가도 주식이 오르지 않고 계속 떨어지고 있어서 너무 속상해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f827613d338b948c4e6917b,조금만 더 지켜보다보면 떨어진 주식도 오를 날이 오겠지?,sadness,sadness,2,sadness,2,sadness,1,sadness,1,happiness,1,46,female
5f82766ad338b948c4e6917e,나 너무 우울해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f82767b111dfd48d40fdb08,코로나로 인해서 재택 근무를 시작하면서 집안에만 있으니까 마음이 울적해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f8276fbf8fac448cc0a692d,음악을 들으면 내 기분이 좀 나아질까?,sadness,neutral,0,sadness,2,sadness,1,sadness,1,sadness,1,46,female
5f82cf09d338b948c4e691c2,나 프로젝트 끝났어!,happiness,neutral,0,happiness,2,sadness,1,happiness,1,happiness,1,44,male
5f82cf579e04b149046cc643,어. 그거 정말 좋을 거 같은데?,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,44,male
5f82cf72d338b948c4e691c4,어 알았어. 고마워.,happiness,happiness,1,happiness,1,happiness,1,happiness,1,happiness,1,44,male
5f82fe9bd338b948c4e691f3,너무 더럽지?,disgust,disgust,2,angry,1,disgust,1,disgust,1,disgust,1,35,female
5f82feabf8fac448cc0a6987,사진 빨리 찍어둬야겠다.,disgust,disgust,2,angry,1,sadness,1,disgust,1,disgust,1,35,female
5f82fed3111dfd48d40fdb88,그래. 조치를 빨리 취해주면 좋겠네.,disgust,neutral,0,angry,1,sadness,1,angry,1,sadness,1,35,female
5f82ff40111dfd48d40fdb8d,"한 번 들어볼까, 그럼?",happiness,neutral,0,happiness,1,sadness,1,happiness,1,neutral,0,35,female
5f82ff4ff8fac448cc0a6988,"약속부터 잡아봐야겠다, 그럼.",happiness,neutral,0,happiness,1,sadness,1,happiness,1,sadness,1,35,female
5f830151d338b948c4e69206,너무 우울해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,35,female
5f830179f8fac448cc0a698f,몸이 축축 처져.,sadness,sadness,2,sadness,1,sadness,1,sadness,1,sadness,2,35,female
5f8301ad9e04b149046cc66e,"너무 고맙지, 고마워.",sadness,happiness,2,happiness,1,happiness,1,neutral,0,neutral,0,35,female
5f830213d338b948c4e69207,집에 갇힌 것 같아.,fear,fear,2,fear,2,sadness,1,fear,1,fear,2,35,female
5f830227f8fac448cc0a6990,비가 너무 많이 와서 집에 갇힌 거 같애.,fear,sadness,2,fear,2,sadness,1,fear,1,sadness,2,35,female
5f83024bf8fac448cc0a6991,아니 괜찮아졌어 이제.,fear,neutral,0,fear,1,sadness,1,fear,1,neutral,0,35,female
5f8302bcf8fac448cc0a6992,자는 딱 한명 뽑는거였어.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,neutral,0,35,female
5f8302cff8fac448cc0a6993,너무 마음에 들어!,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,1,35,female
5f83033bf8fac448cc0a6997,산책하다가 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,1,neutral,0,surprise,1,35,female
5f83034af8fac448cc0a6998,갑자기 목줄을 끊고 달아났어.,surprise,neutral,0,surprise,2,surprise,1,neutral,0,fear,1,35,female
5f83037df8fac448cc0a6999,괜찮았어. 다행이야.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,neutral,0,35,female
5f8303ac111dfd48d40fdb98,와 짜장면에서 벌레가 나왔다!,disgust,disgust,2,angry,2,disgust,1,disgust,1,surprise,2,46,female
5f8303bfd338b948c4e69208,그러게 말이야. 어떻게 그런 일이 생기지!,disgust,disgust,2,angry,2,sadness,1,disgust,1,surprise,2,46,female
5f8303d89e04b149046cc677,그래야겠어. 앞으로 이런 일이 없도록 하게.,disgust,disgust,2,angry,2,sadness,1,angry,1,neutral,0,46,female
5f8303f5f8fac448cc0a699d,나 마라톤 기록 갱신했어.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,2,35,female
5f8303f8d338b948c4e69209,그래야겠어. 이대로는 못 넘어갈 것 같아. 뭐라고 해야지.,disgust,disgust,2,angry,1,sadness,1,angry,1,angry,1,46,female
5f830414d338b948c4e6920a,"응, 너무 좋았어.",happiness,happiness,2,happiness,2,happiness,1,happiness,1,neutral,0,35,female
5f8304129e04b149046cc679,그렇겠지? 이건 이대로 넘어갈 수 없는 일인 것 같아.,disgust,disgust,2,angry,2,sadness,1,angry,1,neutral,0,46,female
5f830474111dfd48d40fdb9d,주식을 시작했는데.,sadness,neutral,0,neutral,0,sadness,1,sadness,1,sadness,2,35,female
5f830483d338b948c4e6920c,나 드디어 프로젝트 끝났어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,surprise,1,46,female
5f830499111dfd48d40fdb9e,코로나 관련주 얘기야.,sadness,neutral,0,happiness,1,sadness,1,sadness,1,sadness,1,35,female
5f830499f8fac448cc0a699f,쉬지도 못하고 얼마나 열심히 했는데. 완전히 끝났어.,happiness,neutral,0,happiness,2,sadness,1,happiness,1,happiness,1,46,female
5f8304af9e04b149046cc67b,그래야지. 신나게 음악도 듣고 쉬어야겠어.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,neutral,0,46,female
5f8304bbd338b948c4e6920d,책임은 못 지더라고 해보자.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,1,35,female
5f8304c79e04b149046cc67c,친구 좋지. 친구 만나서 수다 좀 떨어야겠어.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,46,female
5f8304e3111dfd48d40fdb9f,여행도 너무 가고 싶은데. 지금은 갈만한 여유가 안돼.,happiness,sadness,2,sadness,2,sadness,1,happiness,1,sadness,2,46,female
5f830515111dfd48d40fdba1,나 짜장면 먹다가 음식에서 벌레가 나왔어.,disgust,disgust,2,angry,2,sadness,2,disgust,1,surprise,2,48,female
5f8305239e04b149046cc680,그래서 그런건가? 정말 짜증나!,angry,disgust,2,angry,2,angry,1,disgust,1,angry,2,35,female
5f83053ef8fac448cc0a69a0,사진 찍어두라고? 왜? 사진 그냥 찍어둬볼까?,disgust,disgust,2,angry,2,sadness,2,surprise,1,sadness,1,48,female
5f83054c111dfd48d40fdba3,나 너무 우울해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f830557d338b948c4e69211,정말 좋은 생각이야. 정말 그래야 될 것 같아. 너무 억울해!,disgust,sadness,2,sadness,2,sadness,2,angry,1,angry,2,48,female
5f83055d111dfd48d40fdba4,코로나 땜에 밖에 나가지도 못하고 집에서 일만 해야 하거든!,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f83056ef8fac448cc0a69a1,오케이 알았어 네가 하라는 대로 다 해 볼게.,disgust,neutral,0,happiness,1,sadness,1,angry,1,angry,1,48,female
5f830576f8fac448cc0a69a2,그런 것 같아. 집에만 있으니까 좀이 쑤셔서 답답해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f830590d338b948c4e69213,"음악도 좋지. 그래, 한 번 들어보지 뭐.",sadness,neutral,0,happiness,1,sadness,1,happiness,1,happiness,1,46,female
5f8305a6f8fac448cc0a69a3,그래. 재밌는 거 좀 찾아줘봐봐. 영화 좀 보게.,sadness,neutral,0,happiness,1,sadness,1,happiness,1,sadness,1,46,female
5f8305e0111dfd48d40fdba7,그럼 한 달간 얼마나 열심히 했는데. 난 주말도 일했다고.,happiness,neutral,0,happiness,2,sadness,1,happiness,1,sadness,2,48,female
5f8305f4111dfd48d40fdba8,알았어. 신나는 음악 듣고 스트레스 풀어볼게.,happiness,neutral,0,angry,1,sadness,1,happiness,1,angry,1,48,female
5f83060bd338b948c4e69215,나 갇힌 것 같아.,fear,fear,2,fear,2,fear,1,fear,1,fear,2,46,female
5f830607f8fac448cc0a69a9,정말 좋은 생각이야. 나 친구도 만나고 싶다.,happiness,neutral,0,happiness,1,sadness,1,sadness,1,sadness,2,48,female
5f830619f8fac448cc0a69aa,집 안에 갇혀 있어! 어떻게 된 일인지.,fear,fear,2,fear,2,fear,1,fear,1,sadness,2,46,female
5f8306729e04b149046cc683,고마워. 내가 빨리 냄새를 없앨게.,disgust,happiness,1,disgust,1,sadness,1,disgust,1,neutral,0,35,female
5f830682d338b948c4e6921a,나 너무 우울해. 코로나 땜에 다 망했어.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,48,female
5f83068e111dfd48d40fdbac,지금 엄청 무서워. 밖에 나갈 수도 없고.,fear,fear,2,fear,2,sadness,1,fear,1,fear,2,46,female
5f8306939e04b149046cc685,사회적 거리두기 때문에 회사가 재택근무 한대.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,48,female
5f8306a49e04b149046cc686,몸은 괜찮은데 아직도 비가 오니까 걱정이 돼!,fear,sadness,2,fear,1,sadness,1,fear,1,fear,2,46,female
5f8306abf8fac448cc0a69ac,맞아. 사람 밖에 나가서 활동을 해야 하는데 그러지 못하니까 힘들어.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,48,female
5f8306c0d338b948c4e6921b,정말 좋은 생각이야. 기분이 좀 좋아졌으면 좋겠다.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,2,48,female
5f83071a9e04b149046cc68b,나 정말 겁이 나. 혼자 갇힌 것 같아.,fear,fear,2,fear,2,fear,2,fear,1,fear,2,48,female
5f830722111dfd48d40fdbae,헐 나 이벤트 당첨됐어.,happiness,surprise,2,happiness,2,happiness,1,surprise,1,surprise,2,46,female
5f830733f8fac448cc0a69ad,지나가다가 이벤트 하는 걸 발견하고 신청했더니.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,46,female
5f8307339e04b149046cc68c,자고 일어났더니 우리 집 주변이 다 물바다가 되어 있어.,fear,sadness,2,fear,2,sadness,1,fear,1,fear,2,48,female
5f83074a111dfd48d40fdbaf,한 명 뽑는 거였는데 내가 운이 좋게도 당첨됐어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,1,46,female
5f830763d338b948c4e6921d,너무 맘에 들지. 내가 원하던 향수야.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,1,46,female
